0,0.31135255,2.4692652,9.551338,1599358164967,
0,0.28740236,2.4453151,9.568104,1599358164980,
0,0.27542725,2.435735,9.560919,1599358164990,
0,0.29937744,2.4333398,9.513018,1599358165000,
0,0.30416748,2.44292,9.532178,1599358165009,
0,0.29698244,2.4453151,9.546548,1599358165018,
0,0.27542725,2.411785,9.551338,1599358165027,
0,0.30177248,2.4333398,9.553733,1599358165039,
0,0.3161426,2.4165747,9.544153,1599358165044,
0,0.3065625,2.4189699,9.501043,1599358165056,
0,0.28500733,2.435735,9.520203,1599358165065,
0,0.27303225,2.4764502,9.491463,1599358165079,
0,0.33290774,2.4932153,9.520203,1599358165086,
0,0.3161426,2.5027955,9.541759,1599358165099,
0,0.28500733,2.4788454,9.568104,1599358165104,
0,0.30416748,2.4692652,9.568104,1599358165115,
0,0.30416748,2.4620802,9.565708,1599358165129,
0,0.27542725,2.435735,9.553733,1599358165135,
0,0.26584718,2.4572902,9.462723,1599358165141,
0,0.28500733,2.4620802,9.532178,1599358165157,
0,0.26105714,2.4093897,9.524993,1599358165163,
0,0.3281177,2.3950195,9.558523,1599358165176,
0,0.32572266,2.4141798,9.594449,1599358165182,
0,0.3424878,2.4261549,9.568104,1599358165191,
0,0.3424878,2.459685,9.5561285,1599358165205,
0,0.33530274,2.4908204,9.536968,1599358165212,
0,0.30416748,2.5147705,9.541759,1599358165225,
0,0.3065625,2.4788454,9.520203,1599358165232,
0,0.28261232,2.5051906,9.544153,1599358165237,
0,0.2706372,2.4668703,9.529783,1599358165252,
0,0.26584718,2.44292,9.599238,1599358165261,
0,0.28740236,2.4788454,9.599238,1599358165271,
0,0.30895755,2.4644752,9.580078,1599358165286,
0,0.33530274,2.4525,9.529783,1599358165288,
0,0.3520679,2.4716604,9.5489435,1599358165297,
0,0.3161426,2.4189699,9.5489435,1599358165305,
0,0.34488282,2.4141798,9.524993,1599358165315,
0,0.3544629,2.3998096,9.479487,1599358165326,
0,0.32332766,2.3854396,9.515413,1599358165335,
0,0.31853762,2.4572902,9.5633135,1599358165346,
0,0.2802173,2.42855,9.520203,1599358165355,
0,0.2945874,2.4788454,9.534574,1599358165365,
0,0.3065625,2.4572902,9.527389,1599358165375,
0,0.31135255,2.4692652,9.520203,1599358165384,
0,0.28500733,2.42376,9.539363,1599358165396,
0,0.28500733,2.4572902,9.551338,1599358165405,
0,0.2682422,2.4836354,9.592053,1599358165415,
0,0.3305127,2.4692652,9.558523,1599358165425,
0,0.33290774,2.4572902,9.541759,1599358165431,
0,0.34488282,2.5195606,9.594449,1599358165444,
0,0.37601808,2.4740553,9.560919,1599358165454,
0,0.33530274,2.4812403,9.486672,1599358165463,
0,0.28261232,2.4620802,9.565708,1599358165473,
0,0.3065625,2.4668703,9.513018,1599358165480,
0,0.30416748,2.4453151,9.570498,1599358165491,
0,0.2945874,2.4764502,9.536968,1599358165500,
