filename,folder_name,meta_counter,max,min,max-min,length
187,jqm,0.0,711.3281361721823,-1207.1174379334116,1918.4455741055936,155.0
187,jqm,1.0,650.8129363393715,-1207.1174379334116,1857.930374272783,164.0
188,jqm,0.0,576.5276384616639,-1118.5062846251033,1695.0339230867673,165.0
188,jqm,1.0,570.9439091970739,-1180.6876346271715,1751.6315438242457,172.0
188,jqm,2.0,515.3272075565576,-1180.6876346271715,1696.0148421837293,178.0
189,jqm,0.0,1056.859277991374,-1588.9761019952357,2645.83537998661,160.0
189,jqm,1.0,805.2389018486998,-1588.9761019952357,2394.2150038439354,159.0
189,jqm,2.0,382.94385916738287,-961.1773717886612,1344.121230956044,156.0
19,jqm,0.0,412.569779979989,-460.97296374870047,873.5427437286894,149.0
19,jqm,1.0,353.42073885132635,-451.621189407804,805.0419282591304,137.0
19,jqm,2.0,271.0415000785224,-362.5227942549546,633.5642943334767,145.0
19,jqm,3.0,285.65026880810365,-362.5227942549546,648.1730630630583,90.0
190,jqm,0.0,490.2357750372545,-1010.3439591137184,1500.5797341509729,144.0
190,jqm,1.0,503.69316905753175,-808.1204015015453,1311.813570559077,141.0
190,jqm,2.0,532.8159169268563,-808.1204015015453,1340.9363184284016,150.0
192,jqm,1.0,641.5978634673197,-1111.2123982723392,1752.8102617396592,174.0
193,jqm,0.0,902.5415770941706,-1000.7733958432904,1903.3149729374607,159.0
193,jqm,1.0,1103.9047704713946,-1000.7733958432904,2104.678166314685,161.0
193,jqm,2.0,432.5646820943743,-779.0783211537213,1211.6430032480955,183.0
194,jqm,0.0,311.36170380923363,-480.45040652456635,791.8121103338001,160.0
194,jqm,1.0,222.609825211502,-335.7545950355795,558.3644202470814,99.0
194,jqm,2.0,321.7218839694588,-404.9011745480493,726.6230585175081,76.0
195,jqm,0.0,373.45056192410317,-762.6872942318092,1136.1378561559125,171.0
195,jqm,1.0,416.3961764076682,-762.6872942318092,1179.0834706394776,178.0
196,jqm,0.0,489.29548543280197,-831.1412502605763,1320.4367356933785,133.0
196,jqm,1.0,414.5133641977639,-631.967523042883,1046.480887240647,137.0
196,jqm,2.0,356.3389518499372,-614.8309229413452,971.1698747912824,139.0
197,jqm,0.0,268.19018396708213,-639.1803458527762,907.3705298198583,175.0
197,jqm,1.0,355.1770386070868,-639.1803458527762,994.3573844598628,179.0
198,jqm,0.0,422.9322823446698,-915.9249654673274,1338.8572478119972,169.0
198,jqm,1.0,461.8940878829698,-794.6106766060968,1256.5047644890667,169.0
198,jqm,2.0,468.69943561647636,-763.2834742803191,1231.9829098967955,173.0
199,jqm,0.0,458.0864273315396,-879.111118723656,1337.1975460551955,145.0
199,jqm,1.0,526.7184508429776,-990.2986863870268,1517.017137230005,146.0
199,jqm,2.0,594.9647815645609,-990.2986863870268,1585.2634679515875,151.0
2,jqm,0.0,816.0460361678523,-882.0081394828962,1698.054175650749,152.0
2,jqm,2.0,813.8476007421377,-1334.965951301071,2148.813552043209,132.0
2,jqm,3.0,998.5490573321396,-1334.965951301071,2333.5150086332105,129.0
20,jqm,0.0,486.29494377621353,-717.2573253250265,1203.55226910124,165.0
20,jqm,1.0,387.94645837839767,-668.6892885102143,1056.635746888612,168.0
20,jqm,2.0,422.19856709410385,-523.4908142147324,945.6893813088362,123.0
200,jqm,0.0,486.80181373743727,-720.9582812187767,1207.760094956214,146.0
200,jqm,1.0,318.2217739285118,-586.4210822593268,904.6428561878386,162.0
200,jqm,2.0,265.2091106096439,-486.4774956666704,751.6866062763143,118.0
201,jqm,0.0,409.98477711118346,-925.1892753344683,1335.1740524456518,184.0
201,jqm,1.0,377.19936115295167,-883.4884612626892,1260.6878224156408,196.0
202,jqm,0.0,309.61256654032377,-638.9778438357002,948.590410376024,164.0
202,jqm,1.0,285.17255456995633,-554.0208978542659,839.1934524242223,171.0
203,jqm,0.0,418.9613725997323,-751.4803724735033,1170.4417450732356,165.0
203,jqm,1.0,344.3702325386824,-697.3046442825481,1041.6748768212306,178.0
204,jqm,0.0,236.4395768812317,-510.98870646374917,747.4282833449811,189.0
204,jqm,1.0,312.39889027185916,-496.7178547272637,809.1167449991227,170.0
204,jqm,2.0,252.5478322577652,-496.7178547272637,749.2656869850289,171.0
205,jqm,0.0,459.3129835731781,-841.1887986105138,1300.5017821836916,164.0
205,jqm,1.0,385.08704091992837,-714.3286276473729,1099.4156685673013,170.0
206,jqm,0.0,508.5764075318331,-549.5661509336458,1058.142558465479,146.0
206,jqm,1.0,408.1109595341127,-747.722628047321,1155.8335875814337,148.0
206,jqm,2.0,431.82679834478307,-747.722628047321,1179.5494263921041,165.0
207,jqm,0.0,441.61233693132726,-762.1796348928334,1203.7919718241606,150.0
207,jqm,1.0,427.3940483276255,-848.2107282755052,1275.6047766031304,158.0
208,jqm,0.0,368.3354624817397,-600.7861285806058,969.1215910623456,155.0
208,jqm,1.0,279.06216568048114,-600.7861285806058,879.8482942610872,171.0
208,jqm,2.0,237.67997429514625,-492.08006494010993,729.7600392352562,170.0
209,jqm,0.0,387.54609902190816,-773.4780723628987,1161.0241713848068,169.0
209,jqm,1.0,484.9233754923985,-773.4780723628987,1258.4014478552972,172.0
21,jqm,0.0,293.95353182832525,-493.3492149334217,787.3027467617468,174.0
21,jqm,1.0,304.3535609479756,-493.3492149334217,797.7027758813972,173.0
210,jqm,0.0,463.9203471411311,-814.3790888284102,1278.2994359695413,146.0
210,jqm,1.0,364.9460385442962,-605.0182370509457,969.9642755952417,160.0
210,jqm,2.0,230.54569752576032,-577.5702872281234,808.1159847538838,152.0
211,jqm,0.0,465.38213860877295,-869.4790762870572,1334.86121489583,170.0
211,jqm,1.0,448.3644865206445,-869.4790762870572,1317.8435628077018,168.0
212,jqm,0.0,509.9957162064666,-1032.895354206041,1542.8910704125076,156.0
212,jqm,1.0,665.0713786075437,-1087.7175538170593,1752.788932424603,165.0
212,jqm,2.0,389.41311965680916,-1087.7175538170593,1477.1306734738685,161.0
213,jqm,0.0,450.8415626071959,-746.0660195172708,1196.9075821244667,154.0
213,jqm,1.0,499.9775210545019,-836.5901066633734,1336.5676277178752,159.0
214,jqm,0.0,410.8201429229296,-784.5452942271382,1195.3654371500681,139.0
214,jqm,1.0,457.25835053752195,-706.4972392060774,1163.7555897435993,136.0
214,jqm,2.0,586.5659857355038,-1049.4124537392913,1635.9784394747946,133.0
214,jqm,3.0,545.8109309468856,-1049.4124537392913,1595.2233846861768,149.0
215,jqm,0.0,304.68612480799044,-763.4290697381404,1068.1151945461306,168.0
215,jqm,1.0,397.2762382099671,-803.4272987553015,1200.7035369652685,182.0
215,jqm,2.0,363.7611805945476,-803.4272987553015,1167.1884793498489,180.0
216,jqm,0.0,542.809899211128,-773.2798741804565,1316.0897733915845,151.0
216,jqm,1.0,333.4746960871955,-685.5947077024374,1019.0694037896327,152.0
217,jqm,0.0,350.806368171287,-737.2773157646961,1088.0836839359833,167.0
217,jqm,1.0,378.4432962009229,-737.2773157646961,1115.7206119656191,174.0
218,jqm,0.0,314.16546457315087,-649.5767747642187,963.7422393373697,157.0
218,jqm,1.0,373.54534894699225,-685.71942945388,1059.2647784008723,169.0
219,jqm,0.0,478.53198303666534,-759.5832291565048,1238.1152121931698,137.0
219,jqm,1.0,632.4886974219228,-963.6005633851843,1596.0892608071072,140.0
219,jqm,2.0,644.5456152414778,-963.6005633851843,1608.146178626662,145.0
22,jqm,0.0,421.0300773105217,-638.7197595909487,1059.7498369014704,168.0
22,jqm,1.0,341.61370195997023,-638.7197595909487,980.3334615509187,172.0
220,jqm,0.0,639.6719145471942,-747.4921745545514,1387.1640891017455,149.0
220,jqm,1.0,590.6947781797054,-697.8159228054789,1288.5107009851845,155.0
220,jqm,2.0,271.935782875151,-597.1301861160797,869.0659689912309,151.0
221,jqm,0.0,539.5409511139949,-798.8172163800426,1338.3581674940374,147.0
221,jqm,1.0,457.5067538110097,-798.8172163800426,1256.3239701910522,151.0
221,jqm,2.0,276.5804732885447,-730.4275837219963,1007.0080570105408,152.0
222,jqm,0.0,629.1354737860902,-973.2372085834076,1602.372682369498,145.0
222,jqm,1.0,540.7314515180309,-995.981780497944,1536.7132320159747,144.0
222,jqm,2.0,571.3850351314848,-995.981780497944,1567.3668156294284,143.0
223,jqm,0.0,476.4168528398479,-996.9297505051834,1473.346603345031,172.0
223,jqm,1.0,589.8768400179707,-996.9297505051834,1586.8065905231542,166.0
224,jqm,0.0,305.3607307258296,-440.96335174178336,746.3240824676129,174.0
224,jqm,1.0,345.179246755234,-646.5369706738484,991.7162174290823,186.0
224,jqm,2.0,427.53063033876884,-646.5369706738484,1074.0676010126172,130.0
225,jqm,0.0,343.88588834771025,-657.4221253170107,1001.3080136647208,155.0
225,jqm,1.0,381.6314622993988,-657.4221253170107,1039.0535876164097,169.0
225,jqm,2.0,403.6195815935184,-607.1901828407755,1010.8097644342938,163.0
225,jqm,3.0,327.7540123650286,-451.84981504208946,779.603827407118,90.0
226,jqm,0.0,373.28331167886125,-853.1786246568898,1226.461936335751,185.0
226,jqm,1.0,490.764067049996,-853.1786246568898,1343.942691706886,202.0
226,jqm,2.0,556.0855195162877,-642.0914257584924,1198.17694527478,94.0
227,jqm,0.0,223.49596232627832,-367.60983553856215,591.1057978648405,180.0
227,jqm,1.0,243.32741042779568,-367.60983553856215,610.9372459663579,171.0
228,jqm,0.0,225.16085319978103,-407.3663140182631,632.5271672180439,163.0
228,jqm,1.0,255.1597311589174,-407.3663140182631,662.5260451771804,171.0
228,jqm,2.0,158.92607887674058,-292.01467940243185,450.94075827917237,163.0
23,jqm,0.0,444.3635019775409,-785.7981803262571,1230.161682303798,177.0
23,jqm,1.0,478.70199194266763,-785.7981803262571,1264.5001722689246,182.0
230,jqm,0.0,216.2929242239213,-340.3569739945544,556.6498982184758,197.0
230,jqm,1.0,184.65792935739682,-273.96179671364905,458.6197260710458,179.0
231,jqm,0.0,279.49172171039464,-491.63049765039887,771.1222193607935,186.0
231,jqm,2.0,144.54057318429182,-183.50914403332257,328.0497172176144,147.0
232,jqm,0.0,314.5839493989128,-725.552215516,1040.1361649149128,181.0
232,jqm,1.0,344.1559269864879,-643.9730700806523,988.1289970671401,177.0
233,jqm,0.0,323.1917241745532,-594.6957686108809,917.887492785434,153.0
233,jqm,1.0,312.079795760402,-587.1345659643669,899.2143617247689,148.0
234,jqm,0.0,326.0373402239572,-649.2354857193612,975.2728259433184,177.0
234,jqm,1.0,323.09470046287726,-649.2354857193612,972.3301861822383,188.0
235,jqm,0.0,280.58522626138404,-626.0617211752215,906.6469474366057,169.0
235,jqm,1.0,312.2905047431888,-541.6550345251603,853.9455392683493,168.0
235,jqm,2.0,239.91454860096272,-541.6550345251603,781.569583126123,179.0
236,jqm,0.0,311.76838691158423,-591.3421554013572,903.1105423129416,181.0
236,jqm,1.0,272.08403007620893,-591.3421554013572,863.4261854775663,188.0
236,jqm,2.0,300.80594550976264,-552.8996589118448,853.7056044216074,122.0
237,jqm,0.0,342.9941385873401,-557.2264637766433,900.2206023639833,144.0
237,jqm,1.0,231.98178031957784,-419.0521399059154,651.0339202254933,138.0
237,jqm,2.0,224.21296963726792,-410.07708624402085,634.2900558812887,143.0
238,jqm,0.0,309.05486527377263,-518.1720317666604,827.2268970404332,157.0
238,jqm,1.0,264.2236131566126,-518.1720317666604,782.395644923273,169.0
239,jqm,0.0,286.4706752475361,-569.9557654254432,856.4264406729794,180.0
239,jqm,1.0,314.6013768669433,-569.9557654254432,884.5571422923865,183.0
24,jqm,0.0,305.2214571429728,-642.8591518943085,948.0806090372812,170.0
24,jqm,1.0,431.6927642054997,-836.8976878630153,1268.590452068515,185.0
24,jqm,2.0,535.264080424129,-836.8976878630153,1372.1617682871442,174.0
240,jqm,0.0,318.29451548518,-487.0586192553282,805.3531347405083,153.0
240,jqm,1.0,267.89225917579444,-444.27958778782966,712.1718469636241,164.0
241,jqm,0.0,342.4968169589217,-609.2677361201496,951.7645530790712,149.0
241,jqm,1.0,389.9631983135182,-609.2677361201496,999.2309344336676,162.0
242,jqm,0.0,405.7714186526352,-662.87186110202,1068.6432797546554,158.0
242,jqm,1.0,310.62979961248243,-662.87186110202,973.5016607145025,173.0
243,jqm,0.0,269.0021678189883,-521.6833725791379,790.6855403981262,165.0
243,jqm,1.0,308.7085978968858,-549.1571279123536,857.8657258092394,157.0
243,jqm,2.0,321.5599060020702,-549.1571279123536,870.7170339144237,158.0
244,jqm,0.0,268.7822458393214,-391.29429113571496,660.0765369750362,148.0
244,jqm,1.0,275.8635605537944,-538.0102636285974,813.8738241823918,148.0
244,jqm,2.0,371.6249083640254,-538.0102636285974,909.6351719926226,149.0
245,jqm,0.0,365.61978093739265,-407.27209753120735,772.8918784686,150.0
245,jqm,1.0,230.5043803576881,-407.27209753120735,637.7764778888952,147.0
245,jqm,2.0,193.2906804785535,-381.8836257509677,575.1743062295212,161.0
246,jqm,0.0,317.55591307711063,-476.63077709203316,794.1866901691437,153.0
246,jqm,1.0,240.47648911370223,-476.63077709203316,717.1072662057353,172.0
247,jqm,0.0,239.93931545186265,-421.0984246011328,661.0377400529952,152.0
247,jqm,1.0,235.06382966320828,-368.26818340723764,603.3320130704459,164.0
247,jqm,2.0,248.2271621582679,-368.26818340723764,616.4953455655055,153.0
247,jqm,3.0,205.04110871990207,-299.61380196981577,504.6549106897177,105.0
248,jqm,0.0,290.84405826790004,-496.1780147158569,787.022072983757,140.0
248,jqm,1.0,312.0485740025716,-544.0829358803155,856.1315098828871,140.0
248,jqm,2.0,351.6245989907371,-544.0829358803155,895.7075348710525,147.0
249,jqm,0.0,302.7900999872332,-575.5221188490798,878.3122188363129,158.0
249,jqm,1.0,335.26483575008575,-530.2683539143496,865.5331896644354,157.0
25,jqm,0.0,421.23352619520034,-654.0751218557087,1075.3086480509094,169.0
25,jqm,1.0,403.92543022601166,-638.4615141266222,1042.386944352634,175.0
25,jqm,2.0,415.38225819851687,-604.5017355608993,1019.8839937594162,130.0
250,jqm,0.0,266.26975788957526,-568.7538701162354,835.0236280058107,161.0
250,jqm,1.0,308.27627967956056,-608.300387304274,916.5766669838343,168.0
250,jqm,2.0,198.59061022791118,-608.300387304274,806.8909975321851,165.0
251,jqm,0.0,401.62465031858665,-638.9440799146569,1040.5687302332435,142.0
251,jqm,1.0,384.51984405133453,-638.9440799146569,1023.4639239659914,148.0
251,jqm,2.0,356.9991234141748,-578.4218690448931,935.420992459068,149.0
252,jqm,0.0,304.76302143201764,-640.9566286221055,945.7196500541232,177.0
252,jqm,1.0,325.12357818108774,-650.6950619154974,975.8186400965852,173.0
252,jqm,2.0,294.4661023574156,-650.6950619154974,945.1611642729132,168.0
253,jqm,0.0,250.9191752098856,-545.6202321955521,796.5394074054378,185.0
253,jqm,1.0,214.01515881085984,-545.6202321955521,759.6353910064122,190.0
254,jqm,0.0,198.213814421632,-518.7137998413766,716.9276142630085,196.0
255,jqm,0.0,305.18235554159804,-790.0419446821014,1095.2243002236994,200.0
26,jqm,0.0,485.5128840100798,-821.8845463840787,1307.3974303941584,153.0
26,jqm,1.0,471.69737682289264,-872.9219177301462,1344.6192945530388,151.0
26,jqm,2.0,499.8452442309643,-872.9219177301462,1372.7671619611106,143.0
27,jqm,0.0,469.7159116234283,-824.2535928103665,1293.9695044337948,172.0
27,jqm,1.0,413.65426430011286,-824.2535928103665,1237.9078571104794,164.0
28,jqm,0.0,436.6618805178195,-703.4530772460373,1140.1149577638564,161.0
28,jqm,1.0,383.25812406743086,-703.4530772460373,1086.711201313468,173.0
28,jqm,2.0,267.37733052512664,-625.5569538625482,892.9342843876747,180.0
29,jqm,0.0,425.64296031230316,-652.1965989226835,1077.8395592349866,171.0
29,jqm,1.0,367.20691378401335,-652.1965989226835,1019.4035127066968,187.0
3,jqm,0.0,657.3982264317835,-974.3313587369456,1631.729585168729,145.0
3,jqm,1.0,661.6980761174009,-974.3313587369456,1636.0294348543466,144.0
3,jqm,2.0,584.3699648795912,-840.5993103959855,1424.9692752755768,140.0
3,jqm,3.0,394.83081257606796,-840.5993103959855,1235.4301229720536,138.0
30,jqm,0.0,332.9729874784466,-580.2436096801395,913.216597158586,157.0
30,jqm,1.0,426.6689281433173,-580.2436096801395,1006.9125378234568,166.0
30,jqm,2.0,326.6388252675884,-555.4957295853981,882.1345548529864,165.0
31,jqm,0.0,400.3934560188485,-698.5495618574893,1098.9430178763378,175.0
31,jqm,1.0,477.3904277764212,-698.5495618574893,1175.9399896339105,178.0
31,jqm,2.0,385.00142482329454,-630.0324733532591,1015.0338981765536,182.0
32,jqm,0.0,221.04219050438576,-431.27609116158567,652.3182816659714,164.0
32,jqm,2.0,169.19547214043413,-356.90857806842087,526.104050208855,177.0
33,jqm,0.0,327.6745971579562,-687.2260709247632,1014.9006680827194,189.0
33,jqm,1.0,316.9167831924184,-674.64045072016,991.5572339125785,189.0
34,jqm,0.0,354.2562677505485,-635.8631347516074,990.119402502156,176.0
34,jqm,1.0,355.96122726496696,-616.1287236106822,972.0899508756493,185.0
35,jqm,0.0,341.0670498617704,-525.3705745643988,866.4376244261691,144.0
35,jqm,1.0,399.0980130016603,-705.2599640844699,1104.3579770861302,146.0
35,jqm,2.0,482.5829519712922,-705.2599640844699,1187.842916055762,150.0
36,jqm,0.0,334.0660016227675,-669.6875069227539,1003.7535085455212,164.0
36,jqm,1.0,375.8465369743476,-714.2875695935977,1090.1341065679453,175.0
36,jqm,2.0,347.03952618314764,-714.2875695935977,1061.3270957767454,174.0
37,jqm,0.0,297.9718989524384,-695.4067021867637,993.3786011392019,168.0
37,jqm,1.0,410.4158796731413,-695.4067021867637,1105.8225818599049,181.0
37,jqm,2.0,348.52088368010965,-614.6597667517283,963.1806504318381,180.0
38,jqm,0.0,431.01568380481,-710.4811429761612,1141.4968267809713,163.0
38,jqm,1.0,427.60020426110964,-710.4811429761612,1138.0813472372708,165.0
38,jqm,2.0,284.25134955120683,-647.0254125369097,931.2767620881168,159.0
39,jqm,0.0,321.89571223548825,-629.4306499254155,951.3263621609036,187.0
39,jqm,1.0,311.2544789940954,-595.6534907581438,906.9079697522392,189.0
4,jqm,0.0,891.6046143127597,-950.4508206729088,1842.0554349856686,137.0
4,jqm,1.0,548.0985672664016,-950.4508206729088,1498.5493879393102,142.0
4,jqm,2.0,627.445384260522,-574.4793156256567,1201.9246998861784,136.0
4,jqm,3.0,308.08496298022555,-567.8511580308735,875.9361210110991,117.0
40,jqm,0.0,463.86490650453624,-697.4848427707358,1161.349749275272,169.0
40,jqm,1.0,420.1243378743997,-688.5273281026979,1108.6516659770975,176.0
41,jqm,0.0,444.6327434797402,-766.4494907793927,1211.0822342591327,176.0
41,jqm,1.0,408.2314688462537,-766.4494907793927,1174.6809596256462,176.0
42,jqm,0.0,387.5263672160145,-751.0917801002072,1138.6181473162214,188.0
42,jqm,1.0,414.1266380177042,-751.0917801002072,1165.2184181179116,188.0
43,jqm,0.0,464.0885131407839,-707.5727846578716,1171.6612977986556,166.0
43,jqm,1.0,502.27888348034116,-707.5727846578716,1209.8516681382127,172.0
43,jqm,2.0,343.63003624834533,-653.9754795927953,997.6055158411408,160.0
44,jqm,0.0,465.08233824051086,-702.796318127561,1167.8786563680721,163.0
44,jqm,1.0,606.8398633562445,-702.796318127561,1309.6361814838056,156.0
44,jqm,2.0,460.37534618322906,-700.9172948779053,1161.2926410611344,161.0
45,jqm,0.0,477.518522841848,-765.616944944681,1243.135467786529,155.0
45,jqm,1.0,483.29764089163774,-777.8752038512183,1261.172844742856,153.0
45,jqm,2.0,397.2175786537775,-777.8752038512183,1175.0927825049955,152.0
46,jqm,0.0,497.43002496204315,-898.9767445308247,1396.406769492868,176.0
46,jqm,1.0,484.8117882483416,-898.9767445308247,1383.7885327791666,182.0
46,jqm,2.0,450.5215045108271,-849.9564374752638,1300.4779419860906,176.0
47,jqm,0.0,345.20083271319663,-773.6259857022301,1118.8268184154267,173.0
47,jqm,1.0,464.4467135803553,-773.6259857022301,1238.0726992825853,181.0
47,jqm,2.0,357.12773437847954,-672.5230654295367,1029.6507998080162,193.0
48,jqm,0.0,514.7921990113806,-923.0174244367277,1437.809623448108,178.0
48,jqm,1.0,556.4005106611135,-923.0174244367277,1479.4179350978409,179.0
49,jqm,0.0,473.5920073931536,-807.0047864467177,1280.5967938398712,176.0
49,jqm,1.0,450.78878587113206,-823.8403710679802,1274.6291569391126,172.0
5,jqm,0.0,264.9158743019084,-409.9859408293254,674.9018151312338,149.0
5,jqm,1.0,371.0232659304724,-577.0815429592477,948.1048088897198,146.0
5,jqm,2.0,384.25890803377297,-577.0815429592477,961.3404509930208,149.0
50,jqm,0.0,363.9375100978597,-729.4775707403935,1093.415080838253,150.0
50,jqm,1.0,434.59420769926885,-793.1885612797342,1227.782768979003,170.0
50,jqm,2.0,429.03965054080345,-793.1885612797342,1222.2282118205376,168.0
51,jqm,0.0,481.08541058176735,-883.0024801517668,1364.0878907335339,166.0
51,jqm,1.0,566.9596638981536,-883.0024801517668,1449.9621440499204,173.0
52,jqm,0.0,522.0087249120488,-1082.1453686381556,1604.1540935502044,178.0
52,jqm,1.0,470.5585386333349,-1082.1453686381556,1552.7039072714904,175.0
53,jqm,0.0,476.6588473365401,-1065.0966286483892,1541.7554759849293,196.0
53,jqm,1.0,484.3037102757898,-1065.0966286483892,1549.400338924179,183.0
54,jqm,0.0,646.7776196234478,-1065.882253579279,1712.6598732027267,158.0
54,jqm,1.0,670.3289599560948,-1116.4259182719563,1786.7548782280512,183.0
54,jqm,2.0,646.1457045406297,-1116.4259182719563,1762.5716228125864,203.0
55,jqm,0.0,615.4950949611243,-1582.3407717171476,2197.835866678272,198.0
55,jqm,1.0,904.901312571978,-1582.3407717171476,2487.242084289125,188.0
56,jqm,0.0,695.9717782175318,-1395.8570271629314,2091.828805380463,192.0
56,jqm,1.0,789.549936592241,-1395.8570271629314,2185.4069637551725,177.0
57,jqm,0.0,716.6113038332726,-1442.4641721420746,2159.0754759753468,194.0
57,jqm,1.0,802.6656051876739,-1337.51854783595,2140.184153023624,187.0
58,jqm,0.0,422.96042543979064,-1132.9837899026224,1555.9442153424136,198.0
58,jqm,1.0,564.4818548008986,-1242.1635644552714,1806.64541925617,190.0
58,jqm,2.0,823.5543449245085,-1242.1635644552714,2065.71790937978,95.0
59,jqm,0.0,706.3833381006731,-957.9660954101004,1664.3494335107737,142.0
59,jqm,1.0,570.1886754103215,-917.3455587666748,1487.5342341769965,154.0
59,jqm,2.0,405.5935497501194,-812.1826470060936,1217.776196756213,163.0
6,jqm,0.0,261.2949018118005,-496.86040774890864,758.1553095607093,143.0
6,jqm,1.0,359.89461071063073,-508.9069413317092,868.8015520423401,148.0
6,jqm,2.0,347.0094686906594,-508.9069413317092,855.9164100223686,149.0
60,jqm,0.0,363.18458246922967,-1026.333032728434,1389.5176151976639,199.0
60,jqm,1.0,404.68809090006164,-1187.392147569005,1592.0802384690664,208.0
61,jqm,0.0,546.3688091202596,-1362.893580747596,1909.2623898678555,189.0
61,jqm,1.0,656.2003719123894,-1362.893580747596,2019.0939526599855,181.0
62,jqm,0.0,504.29139881009735,-1400.4622196832913,1904.7536184933888,188.0
62,jqm,1.0,608.8533057830931,-1400.4622196832913,2009.3155254663845,188.0
63,jqm,0.0,813.4642049089416,-582.5464139228068,1396.0106188317484,141.0
63,jqm,1.0,540.5366748447792,-787.0289965660282,1327.5656714108075,160.0
63,jqm,2.0,1106.1337894807168,-1048.8596369293944,2154.993426410111,155.0
64,jqm,0.0,551.9866316012458,-995.5516296752992,1547.5382612765447,179.0
64,jqm,1.0,598.0195403490724,-995.5516296752992,1593.5711700243717,173.0
65,jqm,0.0,883.6217378360327,-1043.3195494491756,1926.9412872852085,143.0
65,jqm,1.0,610.0649057797807,-994.4576433225908,1604.5225491023716,137.0
65,jqm,2.0,849.1415276351811,-1086.0001110165003,1935.1416386516805,142.0
66,jqm,0.0,468.7394020750322,-788.7894061387732,1257.5288082138056,168.0
66,jqm,1.0,368.193376028896,-829.4523674053502,1197.6457434342462,188.0
67,jqm,0.0,666.7250764132075,-851.5281090605718,1518.2531854737792,142.0
67,jqm,1.0,546.3061912494255,-798.7280570084448,1345.0342482578706,138.0
67,jqm,2.0,507.1935039086642,-781.9644522134712,1289.1579561221354,138.0
68,jqm,0.0,493.6344431712555,-727.6123807028215,1221.246823874077,137.0
68,jqm,1.0,419.3616117451001,-727.6123807028215,1146.9739924479215,138.0
68,jqm,2.0,313.64769463905844,-502.11104920959616,815.7587438486546,140.0
69,jqm,0.0,668.4247405805277,-1194.9865244232253,1863.411265003753,163.0
69,jqm,1.0,697.1708699835893,-1194.9865244232253,1892.1573944068145,173.0
69,jqm,2.0,676.9483486693558,-1045.7686274892012,1722.7169761585571,132.0
7,jqm,0.0,411.3226222007209,-669.6173252783543,1080.9399474790753,140.0
7,jqm,1.0,376.93015479758316,-669.6173252783543,1046.5474800759378,137.0
7,jqm,2.0,439.36772625175314,-722.1302180656056,1161.4979443173588,147.0
7,jqm,3.0,319.1303884121015,-722.1302180656056,1041.2606064777071,147.0
70,jqm,0.0,632.0116915604962,-1081.3959864560845,1713.4076780165806,153.0
70,jqm,1.0,552.7447721416444,-1081.3959864560845,1634.1407585977288,147.0
71,jqm,0.0,437.0171467320767,-772.065814501275,1209.0829612333514,178.0
71,jqm,1.0,433.02544642956235,-772.065814501275,1205.0912609308373,178.0
71,jqm,2.0,265.53449131979454,-652.7490173349972,918.2835086547916,141.0
72,jqm,0.0,505.51907134688827,-684.2462146846083,1189.7652860314963,169.0
72,jqm,1.0,430.1518416493357,-633.2918318702735,1063.4436735196093,174.0
72,jqm,2.0,629.7304307205193,-542.6294816841291,1172.3599124046484,128.0
73,jqm,0.0,1043.8629933587938,-1304.770266854032,2348.633260212826,149.0
73,jqm,1.0,874.825262126983,-1304.770266854032,2179.595528981015,158.0
73,jqm,2.0,778.0861012600109,-1220.6142408014314,1998.7003420614426,153.0
74,jqm,0.0,722.7388699879706,-1295.537290564049,2018.2761605520193,149.0
74,jqm,1.0,840.5143269485153,-1336.0711220798075,2176.5854490283227,150.0
74,jqm,2.0,728.6227782484166,-1336.0711220798075,2064.6939003282237,157.0
75,jqm,0.0,648.9846594615316,-1417.7789047658378,2066.7635642273694,180.0
75,jqm,1.0,612.0734312909342,-1370.0847984950262,1982.1582297859604,197.0
75,jqm,2.0,702.4801946426699,-1076.2643872856406,1778.7445819283105,137.0
76,jqm,0.0,685.3804798439659,-1515.8155477476153,2201.1960275915812,179.0
76,jqm,1.0,777.0810818753979,-1515.8155477476153,2292.896629623013,176.0
77,jqm,0.0,770.3277660640532,-1400.3855009958565,2170.713267059911,163.0
77,jqm,1.0,804.7554953127635,-1400.3855009958565,2205.14099630862,164.0
78,jqm,0.0,836.1805349779289,-1461.048916246261,2297.2294512241892,178.0
78,jqm,1.0,802.4262740987559,-1440.1293274009765,2242.5556014997323,171.0
79,jqm,0.0,813.8451650288522,-1523.8310230708469,2337.676188099699,165.0
79,jqm,1.0,744.0950344165442,-1523.8310230708469,2267.926057487391,179.0
79,jqm,2.0,852.2119287089874,-1297.754836666452,2149.9667653754395,111.0
8,jqm,0.0,551.6092511345762,-668.8023542905407,1220.411605425117,151.0
8,jqm,2.0,336.2047602235998,-710.7464605488541,1046.9512207724538,163.0
80,jqm,1.0,593.7055413344972,-1313.6056916081827,1907.3112329426801,179.0
80,jqm,2.0,593.5194914777005,-1313.6056916081827,1907.1251830858832,179.0
81,jqm,0.0,864.5323492658705,-1490.0682350334796,2354.60058429935,160.0
81,jqm,1.0,843.0956283359344,-1490.0682350334796,2333.1638633694142,163.0
82,jqm,0.0,715.0536296564137,-1383.5249428231125,2098.578572479526,175.0
82,jqm,1.0,654.2827134248678,-1383.5249428231125,2037.8076562479807,187.0
