0.44636675397268905,-0.03418287876097027,
0.445130947475797,-0.15967252904882223,
0.348933159449042,-0.21313703232858033,
0.22607199797074182,-0.2709777911579719,
0.13612778752179713,-0.3276106856465304,
0.060305609571516816,-0.40081290157738714,
-0.08242055213810906,-0.4687623040992791,
-0.2524323023542131,-0.480784053447829,
-0.2997607052507577,-0.5906996638942278,
-0.3938766044580284,-0.6256413466481248,
-0.5365329744130516,-0.6773832283585632,
-0.6674108607989189,-0.6904160322561386,
-1.0387667318338558,-0.6374383773251145,
-1.0871021698700238,-0.6949261974117881,
-1.1662994581907404,-0.7384794739265248,
-1.1973810311652149,-0.756353985792552,
-1.2946148587792456,-0.7717703221284135,
-1.319279949464715,-0.8076068881582306,
-1.3006121868325815,-0.8377491693443085,
-1.357150686606116,-0.8075517399614657,
-1.3669808357646565,-0.8345137953585783,
-1.4389036846966579,-0.8294094543718719,
-1.4189572366776435,-0.8640889215651569,
-1.3302363482830175,-0.912094170778441,
-1.292647318598223,-0.9339994773654557,
-1.3420984150899993,-0.8983377292466143,
-1.2611965562824239,-0.9075200053145566,
-1.2278192305387763,-0.8842248953433959,
-1.2538539581969215,-0.8142636141282739,
-1.2036759760538418,-0.8298810762707396,
-1.164763459826482,-0.8146913627528977,
-1.127201027889155,-0.7913095259493197,
-1.0657305340067196,-0.7569634170538577,
-1.1198252453471673,-0.6422871044169273,
-0.9949774823949542,-0.6222903228738822,
-0.9542486824304135,-0.5791132252612166,
-0.8199080502717178,-0.6013674337486123,
-0.736877217248615,-0.5769089976272092,
-0.6697500576212537,-0.5628087851227421,
-0.6257730336387861,-0.5186554573740577,
-0.5432917131196742,-0.48466330614575764,
-0.48185248312528495,-0.4321268497776777,
-0.40556840979984154,-0.38805023638057035,
-0.39038085826015995,-0.3306028789775226,
-0.38813077144224817,-0.2832537101663558,
-0.2992642722865048,-0.27309566210156494,
-0.28802860458835,-0.2244214630076625,
-0.24592682712850972,-0.2121935881994275,
-0.20757953889188047,-0.1850240290215472,
-0.19695917110170438,-0.13622740332625355,
-0.12418654872694967,-0.10070894923512713,
-0.10319623081275812,-0.04550155260513194,
-0.07247741770221904,-0.06485317282478148,
0.07898962446129085,-0.13296595742502293,
0.03717807642141838,-0.08226218229148519,
0.09699837801741462,-0.09175257687693619,
0.020494310126137744,-0.006218433434521374,
0.0040808309734032475,0.023156715133412602,
0.009134455560862065,0.047049640939239155,
0.05732659464412321,0.018713676267218177,
0.0375484461481842,0.03470639291849971,
0.053233052600299126,0.03885607012913702,
0.0320900279559998,0.07110780729926158,
0.008696987568233117,0.08536896964847265,
-0.014774412395267486,0.12225984183593454,
-0.06406701999395138,0.13932363638244816,
-0.04754623912477324,0.1643210948729058,
-0.055969119304772386,0.18492957242095073,
-0.027287195124158253,0.20222204287446074,
0.04402130038832475,0.20329304194600312,
0.0351410189319796,0.19320269116971275,
0.08449025354284459,0.16443367221225125,
0.12116768733082708,0.16617687427593053,
0.11265537975421958,0.17904246084759773,
0.15413452321835522,0.12733123290380155,
0.15292181880476569,0.11717409497388308,
0.20083174338996518,0.09674091083901681,
0.21123229973573787,0.09606273758114849,
0.17694384685916867,0.11827939273575362,
0.16847486944974865,0.12131716150114524,
0.20831798372839194,0.10475619442790128,
0.17975735750802704,0.12219371250790233,
0.24403279004243295,0.06382212223606527,
0.29415255432268617,0.05813246637713536,
0.2724708390996908,0.08714438860970353,
0.2626779860457714,0.12376086359605633,
0.24606863166845697,0.10838107078984421,
0.2967959998688518,0.08213319724198273,
0.2880504048225597,0.054391544208334086,
0.2094224975641295,0.08207534507093778,
0.23283468462598447,0.041319550624286105,
0.20139006765647038,0.04426140137326304,
0.18609801655543348,0.0401309894212591,
0.15983931488427827,0.05576988989449176,
0.19564878032499938,0.03678590239376821,
0.15622560554296788,0.052438548591758075,
0.21179697859191593,0.027983834477728134,
0.15581784400315046,0.06172607646995177,
0.2109178109882594,-0.008688859215734028,
0.18810787133305118,0.008185834149832406,
0.16826880592887242,0.014745776172999658,
0.15507153116385475,0.01727368532553076,
0.05674572235783515,0.05828984108673482,
0.0012351991901528303,0.1023058938093295,
0.06471547502591084,0.0528343114390459,
